"track","artist","uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","Decade"
"It's Not A Wonder","Little River Band","spotify:track:3C931OWDntb6T0FQAfY41r",0.744,0.756,7,-7.429,1,0.0304,0.0819,0.00695,0.102,0.964,131.413,236200,4,19.6067,9,1,"1980"
"Good Music","Joan Jett & the Blackhearts","spotify:track:1uizH33y71PDnU3vjTwWjL",0.703,0.712,0,-10.927,1,0.0323,0.189,1.63e-06,0.0955,0.889,116.606,345000,4,21.20393,12,1,"1980"
"I Could Never Miss You (More Than I Do)","Lulu","spotify:track:6M3tYsgaGfs5UxXNyi6Elg",0.698,0.503,5,-9.498,0,0.0501,0.0532,0,0.25,0.657,107.802,188387,4,33.89894,10,1,"1980"
"Here With Me","REO Speedwagon","spotify:track:60iNCdO3iDf3YcMb63yPck",0.509,0.481,2,-9.14,1,0.0267,0.241,0,0.0876,0.288,72.121,304533,4,64.69705,9,1,"1980"
"Pump Up The Jam","Technotronic","spotify:track:21qnJAMtzC6S5SESuqQLEK",0.886,0.844,10,-9.224,0,0.0734,0.0148,4.36e-06,0.0494,0.715,124.602,320307,4,26.79802,12,0,"1980"
"Crossroads","Tracy Chapman","spotify:track:4rxamav7i2lJexbuAxcvfe",0.787,0.255,0,-14.733,1,0.0399,0.777,0.00959,0.101,0.6,105.97,251493,4,33.57304,13,1,"1980"
"Absolute Beginners","David Bowie","spotify:track:1F6WOrW9vtrE5v1XWl08k4",0.563,0.77,2,-8.672,1,0.0388,0.0712,0.125,0.205,0.43,114.229,337667,4,36.97878,16,1,"1980"
"La Rompecorazones - Remasterizado","El Fary","spotify:track:3VgfzI2tqBSgZsFfTji5Rv",0.552,0.704,2,-7.143,0,0.113,0.623,0,0.11,0.619,135.535,238053,4,32.59557,13,0,"1980"
"Objects in Mirror","Matthew Young","spotify:track:1HA8l8EP3rBeixsy4DSwMC",0.675,0.467,7,-15.957,0,0.0323,0.511,0,0.106,0.587,110.79,208307,4,44.34471,10,0,"1980"
"Samba Triste","Stan Getz","spotify:track:0XzaH5uMhwPRIwC62ffgdl",0.641,0.232,9,-20.56,0,0.0522,0.823,0.0307,0.125,0.691,142.611,284667,4,34.60236,14,0,"1980"
"Volverte a Ver","Luis Enrique","spotify:track:6OQQHJGsPsF8O6vzqt29Oo",0.551,0.58,8,-9.497,1,0.0531,0.355,0,0.0618,0.842,95.52,304227,4,27.79744,16,0,"1980"
"The Bridge Is Over","Boogie Down Productions","spotify:track:5jkjpSsMOfsxgdGScPZVq2",0.822,0.447,0,-9.836,1,0.448,0.0173,0,0.0643,0.556,179.837,204602,4,36.51241,10,0,"1980"
"Boy In The Box","Corey Hart","spotify:track:3XEu1FA3gPxdwRxbbHIqYW",0.669,0.715,1,-10.929,1,0.0598,0.083,0,0.28,0.774,128.195,266493,4,61.36175,12,1,"1980"
"Eye On You","Billy Squier","spotify:track:5d0ixACDQzqeMJnOyM2vOe",0.521,0.762,0,-5.613,1,0.0474,0.187,0.000658,0.308,0.435,107.222,280776,4,16.0948,10,1,"1980"
"Solid","Ashford & Simpson","spotify:track:4sr4NdrPfds9Qfors9UkiO",0.814,0.474,0,-12.017,1,0.0309,0.27,8.16e-06,0.599,0.956,101.241,312000,4,34.15979,16,1,"1980"
"Say It Again","Santana","spotify:track:7yXb6dInm0pKwtxMLFhRIP",0.67,0.622,0,-13.039,1,0.0375,0.103,0.000201,0.0679,0.879,136.72,209000,4,19.40197,10,1,"1980"
"When You Were Mine","Mitch Ryder","spotify:track:5giLynsakhbrG39FuubvPh",0.511,0.824,11,-4.989,1,0.0529,0.177,0.00292,0.95,0.837,140.4,224987,4,20.70596,12,1,"1980"
"The Only Way Is Up","Yazz And The Plastic Population","spotify:track:5nlwajOutaUfiSayarrZTy",0.634,0.893,11,-7.432,1,0.0403,0.0619,0.00142,0.161,0.667,124.621,268373,4,56.88967,9,1,"1980"
"Let The Feeling Flow","Peabo Bryson","spotify:track:0Z84rtLysGMfBAAQciFGyM",0.577,0.336,4,-13.608,1,0.0394,0.794,0,0.115,0.532,119.246,256116,4,42.66579,12,1,"1980"
"I'm Not Talking","The Misunderstood","spotify:track:2dxXHqEPa0qd120tp35MOx",0.218,0.68,0,-13.04,1,0.0674,0.531,0.0249,0.314,0.565,145.31,145067,4,30.1301,8,0,"1980"
"I'll Do Anything But Break Dance For Ya, Darling","Daniel Johnston","spotify:track:5TIZ8rmSFZUH5xnLDwJkx2",0.165,0.131,9,-19.774,1,0.0333,0.995,0.885,0.126,0.496,73.846,362320,3,39.25627,15,0,"1980"
"Punk's Not Dead","The Exploited","spotify:track:6sIpG5XYHxaTayube5GXwS",0.422,0.875,2,-5.998,1,0.249,0.0524,0,0.324,0.33,84.256,113880,4,28.5434,5,0,"1980"
"If I Had My Wish Tonight","David Lasley","spotify:track:3ZT5jBMOxzs1bS0kxmKVp2",0.554,0.437,9,-7.885,1,0.0295,0.26,3.06e-05,0.28,0.573,142.062,213240,4,29.6988,10,1,"1980"
"Someone Like You","Daryl Hall","spotify:track:5ViezGjtsBX64ba2d7KWvi",0.602,0.565,9,-9.27,0,0.0288,0.0598,0.000159,0.0521,0.604,163.84,333040,4,27.49054,13,1,"1980"
"Angeline","The Allman Brothers Band","spotify:track:55NTUQHuMdwrceIeF9iKax",0.51,0.808,7,-7.373,1,0.0486,0.00823,0.0092,0.214,0.698,171.184,223827,4,28.00077,11,1,"1980"
"Don't Argue","Cabaret Voltaire","spotify:track:4KLa5weBSToEE1V2IxXUXh",0.784,0.745,1,-13.343,1,0.0576,0.000303,0.765,0.587,0.699,112.008,266693,4,40.10751,9,0,"1980"
"Symphony No. 6, Op. 95: III. Con fuoco","Malcolm Arnold","spotify:track:6dirzUKRGO5nsRoI7UMPtG",0.297,0.181,2,-22.199,1,0.0386,0.94,0.814,0.243,0.11,137.159,410960,4,42.79442,18,0,"1980"
"The Power Of Love","Jennifer Rush","spotify:track:18DfMhEx4ddoreHrvZDF6Q",0.521,0.654,8,-6.993,1,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,268200,4,39.05893,15,1,"1980"
"Mere Angne Mein, Pt. 1","Amitabh Bachchan","spotify:track:5smC5kSVuFxNZeoa2ZLUKu",0.581,0.518,11,-13.427,1,0.0714,0.695,0,0.481,0.85,116.356,317440,4,27.80099,17,0,"1980"
"Sendin' All My Love","The Jets","spotify:track:5cALAgFqSfWTjYQPYPKBPV",0.807,0.81,7,-10.779,1,0.0411,0.118,0.0604,0.0257,0.968,117.988,229707,4,32.76265,11,1,"1980"
"Hands Across The Sea","Modern English","spotify:track:1l2sn5oMx7xMq5tQiDin7O",0.667,0.57,2,-13.227,1,0.033,0.0252,0.00802,0.077,0.702,135.399,293893,4,44.51041,16,1,"1980"
"Someone Like You","Michael Stanley Band","spotify:track:4rRqXbneAUDmXTWDh9WKAe",0.373,0.947,9,-7.074,1,0.0483,0.00712,0.119,0.0395,0.64,152.183,346000,4,43.66317,17,1,"1980"
"Menu Screen","Nobuo Uematsu","spotify:track:34SKqsqi8zJ4wCqf49eB3Z",0.29,0.234,10,-13.616,1,0.0465,0.82,0.388,0.134,0.762,180.544,40440,3,11.88866,3,0,"1980"
"Garlands","Cocteau Twins","spotify:track:5xVlhz9IXFsj64d0JzwGe1",0.487,0.939,0,-7.037,1,0.0877,0.311,0.443,0.385,0.193,105.353,272093,4,33.65263,12,0,"1980"
"You're Gonna Get What's Coming","Bonnie Raitt","spotify:track:0Eb081S16qeQIqWwpaUMFY",0.61,0.822,8,-7.281,0,0.0484,0.00962,2.91e-06,0.0442,0.359,139.619,212600,4,35.89837,8,1,"1980"
"Lady","Kenny Rogers","spotify:track:5lllSpYR5kRirQk8g2rIwa",0.488,0.232,2,-12.486,0,0.0291,0.747,7.2e-06,0.115,0.249,140.173,231040,4,24.48649,10,1,"1980"
"Lean On Me","Club Nouveau","spotify:track:3Xc9bjr5C5xQBi7g535otV",0.748,0.629,0,-8.42,1,0.066,0.0168,0,0.0991,0.919,182.448,294947,4,35.1542,15,1,"1980"
"Mad Rush","Philip Glass","spotify:track:2ftHpReHQLPrCfR6ZCmXub",0.238,0.091,5,-23.608,1,0.0383,0.982,0.947,0.123,0.0374,130.833,824733,4,47.88916,28,0,"1980"
"Send Me An Angel '89","Real Life","spotify:track:5lMRS9GFQYfxhflty2E1ad",0.597,0.882,9,-5.923,0,0.0288,0.0107,0,0.0897,0.65,130.858,232587,4,22.70955,11,1,"1980"
"Sledgehammer","Peter Gabriel","spotify:track:4AUS8KNz7zX8XFu9L38GT0",0.641,0.682,8,-7.561,1,0.0392,0.044,0,0.0394,0.468,96.319,311986,4,41.08181,12,1,"1980"
"What's On Your Mind (Pure Energy)","Information Society","spotify:track:0mb9k8hbsz4nC2U0K7qM3F",0.876,0.619,7,-10.834,1,0.0864,0.0122,0.033,0.319,0.677,117.987,278825,4,36.33223,15,1,"1980"
"If I Was Your Girlfriend","Prince","spotify:track:6yK7QgE4H7dIzHa9EV4FKL",0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.819,96.74,301733,4,37.11786,10,1,"1980"
"Innocent Eyes","Graham Nash","spotify:track:5yEjgqVZ3Yy2neTvxt2xbR",0.596,0.618,4,-11.342,0,0.0292,0.167,2.56e-06,0.0836,0.897,129.738,190307,4,62.31017,8,1,"1980"
"Wet My Whistle","Midnight Star","spotify:track:3Zjm2UsyCC4tIdEVrbVHBc",0.791,0.713,7,-10.183,0,0.0334,0.0399,1.86e-05,0.0528,0.962,113.856,307817,4,61.74011,10,1,"1980"
"Action and Glamour 7","Milan Pilar","spotify:track:0SwZnkh9skA5cxH02MSitP",0.79,0.335,5,-12.552,0,0.182,0.353,0.00012,0.305,0.652,112.559,118000,4,49.6971,4,0,"1980"
"Thrash Attack","Destruction","spotify:track:0HsJ4WOSj5O1YfXwgEaB26",0.207,0.98,9,-8.216,1,0.0527,2.35e-06,0.68,0.121,0.265,97.262,175400,4,55.11526,9,0,"1980"
"Material Girl","Madonna","spotify:track:22sLuJYcvZOSoLLRYev1s5",0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,240280,4,30.04232,10,1,"1980"
"This Is The Time","Dennis DeYoung","spotify:track:3VfcrkWaSIm4drCBlhmUzR",0.579,0.607,11,-5.901,1,0.0254,0.691,0,0.213,0.314,94.048,234093,4,30.17471,12,1,"1980"
"Shattered Dreams","Johnny Hates Jazz","spotify:track:5KXKhCfPNS4342ly8tTf6w",0.655,0.72,10,-9.423,1,0.0312,0.0318,4.71e-05,0.25,0.745,121.311,207347,4,40.93034,9,1,"1980"
"Candle In The Wind","Elton John","spotify:track:5khtjkzX0pzH1cjDgM6K6H",0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,228933,4,26.44828,13,1,"1980"
"Cora","Karl-Heinz Schäfer","spotify:track:2XXVv6D6I1CCBkoHtNvDlz",0.271,0.804,5,-9.094,0,0.571,0.901,0.0214,0.426,0.0384,93.98,135280,4,64.02718,6,0,"1980"
"One To One","Carole King","spotify:track:5nI0dG8Div5AApredQ6Z7v",0.723,0.541,3,-12.71,1,0.0324,0.539,0.00023,0.229,0.707,112.187,196493,4,56.61052,6,1,"1980"
"Hand In Hand","Popol Vuh","spotify:track:1qIjEtfWNfN0MZ5G9Zmmqr",0.169,0.235,0,-20.22,1,0.044,0.98,0.0702,0.157,0.186,89.938,174173,4,35.05749,7,0,"1980"
"Back To Life","Soul II Soul","spotify:track:7vvRkLPIvfjjmCIqNxBuEZ",0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,228267,4,48.97966,10,1,"1980"
"One Day In Your Life","Michael Jackson","spotify:track:7vtaQNW7QHtQsLeshQlm3D",0.294,0.483,4,-11.674,1,0.031,0.506,0.0185,0.128,0.174,79.946,258160,4,34.50854,13,1,"1980"
"Get It On (Bang A Gong)","The Power Station","spotify:track:0UjMFyICQ7k78DX90KhATi",0.681,0.939,9,-6.371,1,0.0959,0.0597,0.0733,0.0764,0.665,124.302,329973,4,21.72087,18,1,"1980"
"Take A Walk With Me (Take2)","Robert Lockwood, Jr.","spotify:track:5IrxQxgVVqUY3kzn2l2cAT",0.679,0.267,9,-12.357,1,0.0467,0.906,0,0.113,0.496,87.654,180360,4,32.81655,10,0,"1980"
"How Can I Refuse","Heart","spotify:track:2EPOoZCvCYGfl5HqhXLpn6",0.664,0.569,4,-10.427,1,0.0325,0.0182,1.41e-05,0.0951,0.705,132.59,232067,4,26.8869,5,1,"1980"
"Big Time","Peter Gabriel","spotify:track:6IuOHB4yZcU935GKqT1K6I",0.718,0.877,6,-6.583,1,0.0497,0.204,0.000231,0.0546,0.962,116.083,269080,4,18.59457,11,1,"1980"
"Gostoso Demais","Maria Bethânia","spotify:track:11TR1MUToetQuIIFYg4xh4",0.509,0.268,7,-11.728,1,0.0362,0.934,0.00206,0.139,0.295,100.017,215297,4,19.84328,14,0,"1980"
"Somebody's Gonna Love You","Lee Greenwood","spotify:track:3dXSVFWK1s0PgtMrAifdDd",0.345,0.12,7,-21.079,1,0.0344,0.633,0,0.13,0.296,130.778,189000,4,46.86596,7,1,"1980"
"Radio Sweetheart","Guana Batz","spotify:track:7a6g0pbTP34fU5WYRpm6I2",0.499,0.744,4,-9.327,0,0.114,0.363,0,0.149,0.712,155.488,201387,4,25.88289,7,0,"1980"
"In The Kingdom Of The Blind The One-Eyed Are Kings (Remastered)","Dead Can Dance","spotify:track:0jWDS9M8zxslLIEO6VmPLp",0.139,0.159,8,-13.326,1,0.033,0.249,0.00387,0.0998,0.0427,80.477,252480,4,88.15396,7,0,"1980"
"I Live By The Groove","Paul Carrack","spotify:track:77LVgYgRJU8LVDcC87otHv",0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,25.61033,12,1,"1980"
"Can't Fight This Feeling","REO Speedwagon","spotify:track:5WwqdeavrQrbeAMDxGawse",0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,27.27035,9,1,"1980"
"It Isn't, It Wasn't, It Ain't Never Gonna Be","Aretha Franklin/Whitney Houston","spotify:track:47TXwjVRQ9I4MVKg3TXNdZ",0.751,0.879,9,-7.746,0,0.0759,0.165,0,0.0504,0.804,118.833,291293,4,18.45396,14,1,"1980"
"Woody Woodpecker - Live","Chuck Brown and the Soul Searchers","spotify:track:11jy0gKZuj5IZ7zAKTTEMf",0.499,0.913,6,-11.907,0,0.0543,0.00413,0.853,0.039,0.554,187.734,143093,4,67.8004,6,0,"1980"
"Eric B. Never Scared","Eric B. & Rakim","spotify:track:5phL5WtfkPo35K5PKXZMCz",0.838,0.63,6,-15.671,1,0.143,0.0322,0.147,0.0587,0.451,103.618,321267,4,21.55999,19,0,"1980"
"What A Wonderful World","Louis Armstrong","spotify:track:29U7stRjqHU6rMiS8BfaI9",0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227,4,19.95501,6,1,"1980"
"Workin' For A Livin'","Huey Lewis & The News","spotify:track:3gkH5q7qT0Ex08kua0KgrN",0.566,0.757,2,-11.39,1,0.0348,0.361,1.56e-06,0.32,0.973,158.182,158533,4,39.16879,9,1,"1980"
"Gods Gift (Maggot)","Skinny Puppy","spotify:track:615mHPyjmk0aPwKxgI4Wgi",0.361,0.911,0,-10.859,1,0.324,0.0104,1e-05,0.186,0.191,101.499,286040,4,64.48157,9,0,"1980"
"Everything Works If You Let It","Cheap Trick","spotify:track:3YaE8XWPSjL6KyHdO2Daps",0.416,0.953,11,-8.629,0,0.0596,0.00159,8.74e-06,0.192,0.529,148.68,209000,4,23.63177,8,1,"1980"
"Gabriel - French Version","Ofra Haza","spotify:track:3LUME50aVBPw66b4Sz3Jki",0.354,0.556,3,-8.997,1,0.0409,0.386,0,0.156,0.773,154.777,190533,4,25.11125,10,0,"1980"
"Strugglin & Strainin","The Canton Spirituals","spotify:track:1XK2QFUyrPHuE0PMuKipRp",0.578,0.698,9,-10.447,1,0.0816,0.156,0,0.0743,0.469,97.181,234093,4,60.30074,9,0,"1980"
"The Way You Love Me","Karyn White","spotify:track:1TtJkmAW9Rc55iVOPgZ33z",0.797,0.785,6,-7.523,1,0.0723,0.0712,0,0.0691,0.863,105.072,294720,4,48.18139,12,1,"1980"
"Carnival of Animals, Op. 72: 3. Cows","Malcolm Arnold","spotify:track:5EGmnad9Lk9Ml6CpDYK6ML",0.113,0.115,0,-24.84,1,0.0378,0.465,0.896,0.244,0.196,201.837,83933,4,42.44084,4,0,"1980"
"A Qué Le Tiramos","Bronco","spotify:track:4Ic0MrnJyQE34VFBKwM3I7",0.519,0.494,6,-12.009,0,0.0387,0.421,0,0.107,0.658,148.592,186787,4,26.38177,10,0,"1980"
"Darlin'","Frank Stallone","spotify:track:0mQVIfyacMtq9t0dyQnG7l",0.785,0.681,0,-13.162,1,0.0348,0.151,4.72e-05,0.0737,0.97,122.951,202840,4,49.04392,9,1,"1980"
"Sweet Danger","Angel Witch","spotify:track:3FU9SWFJUIgNV04W76kSyv",0.365,0.753,9,-11.829,1,0.0389,1.42e-05,0.0059,0.0984,0.647,137.536,184587,4,25.77098,11,0,"1980"
"Better Love Next Time","Dr. Hook","spotify:track:6ZnOQsOEWMhWNENR1HSClT",0.758,0.729,9,-8.631,1,0.0549,0.369,0,0.0429,0.901,102.736,180907,4,19.92846,9,1,"1980"
"Mathematics","Melissa Manchester","spotify:track:3pKGrhdczTPDqOGwOtCehA",0.816,0.89,10,-4.689,1,0.0543,0.592,4.91e-05,0.744,0.966,129.066,239373,4,41.12755,10,1,"1980"
"Valerie","Steve Winwood","spotify:track:3aAuIvgJGdp4wWd60riWfB",0.717,0.527,9,-10.779,1,0.0292,0.567,0.00668,0.0785,0.731,116.288,246667,4,35.32435,14,1,"1980"
"Panzer Rune","Current 93","spotify:track:111irj5lEvvLmWXu7GUBIJ",0.391,0.879,0,-12.395,1,0.283,0.0749,0.656,0.116,0.07,66.274,357893,4,24.53032,14,0,"1980"
"A Shoulder To Cry On","Tommy Page","spotify:track:5YRjPuBxgb9GaOfEvYCzHo",0.52,0.523,4,-8.78,0,0.0238,0.482,0,0.138,0.315,96.151,202307,4,35.94776,8,1,"1980"
"Chega De Saudade - Live","Gal Costa","spotify:track:3jvrR3UEm0MFUA60ylYzFr",0.506,0.414,9,-14.399,1,0.0579,0.786,2.77e-05,0.974,0.594,86.372,228533,4,50.0956,8,0,"1980"
"Fábula de Los Tres Hermanos","Silvio Rodríguez","spotify:track:2lmbFU07khooLgd6G0Jrcy",0.701,0.249,7,-14.354,1,0.0521,0.886,9.77e-05,0.0758,0.7,91.107,343239,4,41.21998,15,0,"1980"
"This Man Is Mine","Heart","spotify:track:27rENyvomdS3f7Awcizas6",0.636,0.537,9,-14.834,1,0.0589,0.378,0,0.0333,0.657,127.234,179760,4,34.95936,9,1,"1980"
"A Little Love","Juice Newton","spotify:track:6K1b1cx8qPa6kFMPdtbdLE",0.609,0.791,9,-8.71,1,0.0317,0.114,0.0169,0.077,0.936,144.341,194733,4,27.1226,10,1,"1980"
"'Twas the Uprising of the Leaves, 'Twas Autumn","Fariborz Lachini","spotify:track:7JVhmQLZ5JvZhp6aHbr11C",0.517,0.229,0,-15.4,1,0.0406,0.969,0.889,0.0909,0.361,73.552,190036,4,45.37359,10,0,"1980"
"Words","F.R. David","spotify:track:1HPJOoIVdUPuaebxzMrVaD",0.535,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.142,0.527,123.763,208283,4,24.93799,13,1,"1980"
"Love to Go-Go - Vocal","Hot, Cold Sweat","spotify:track:6tZN4NCxqDUWoTW4QcUvKZ",0.736,0.794,7,-11.852,1,0.186,0.0604,3.8e-06,0.914,0.388,110.591,474379,4,22.98426,17,0,"1980"
"It's The End Of The World As We Know It (And I Feel Fine)","R.E.M.","spotify:track:2oSpQ7QtIKTNFfA08Cy0ku",0.383,0.893,7,-8.638,1,0.037,0.026,0,0.0251,0.803,205.544,246933,4,19.43729,12,1,"1980"
"Edge Of Madness","Éric Serra","spotify:track:27AqZpKlcV4XcSaFWniQfA",0.464,0.213,5,-15.766,1,0.033,0.833,0.663,0.0876,0.0399,96.065,280067,4,33.3331,11,0,"1980"
"Action And Glamour 14 (a)","Milan Pilar","spotify:track:3uxCcJb4WV33V4CMrfsvO1",0.561,0.697,10,-11.54,1,0.12,0.687,0.951,0.528,0.162,83.483,30428,4,0,2,0,"1980"
"Another Part Of Me","Michael Jackson","spotify:track:21VCYxPZ8A2XpSNUyQCT3B",0.78,0.868,10,-4.5,1,0.0705,0.11,7.67e-05,0.352,0.773,106.069,234720,4,23.99215,9,1,"1980"
"Dukki Pe Dukki Ho - From 'Satte Pe Satta' / Soundtrack Version","Asha Bhosle","spotify:track:4rJn0Bgx9w9Z1chKR3MHpn",0.688,0.78,3,-7.717,0,0.132,0.651,0,0.148,0.907,121.689,345480,4,20.84554,18,0,"1980"
"Change of Heart","Brighton Rock","spotify:track:01DMmEre4Hgko2Q6yH38gS",0.464,0.736,2,-15.319,1,0.0397,0.0101,4.67e-05,0.1,0.633,139.103,226867,4,30.86828,12,0,"1980"
"Could've Been","Tiffany","spotify:track:5HNstg5iwAVAa0xT83pWTN",0.361,0.35,11,-8.081,1,0.0301,0.401,0.0117,0.205,0.228,95.83,217560,3,60.93033,11,1,"1980"
"Hit Hit (feat. Majorie Barnes)","Tee Mac","spotify:track:7c56zTX8SuPrVXaVZBDLVX",0.66,0.697,11,-13.143,0,0.0473,0.0189,0.388,0.311,0.769,121.056,289813,4,29.5132,11,0,"1980"
"Spring","Rites of Spring","spotify:track:74vWM4cSAF2q2aw65yPG6b",0.212,0.93,9,-6.358,1,0.074,0.000367,0.759,0.437,0.43,124.243,129147,4,47.15457,5,0,"1980"
"Say You're Sorry","Ministry","spotify:track:60nqbqfajEWqh59fqVCvIf",0.569,0.543,4,-12.159,0,0.0289,0.0504,2.13e-06,0.11,0.795,130.643,256533,4,28.41187,10,0,"1980"
"Heat","General Levy","spotify:track:4jtLWVHpARVQFGMO5q0TOp",0.819,0.821,8,-8.78,0,0.374,0.0662,0,0.116,0.916,193.927,230280,4,49.4821,12,0,"1980"
"Stir It Up","Patti LaBelle","spotify:track:6MTfCWmGgxPxAT8ttAhnaU",0.745,0.789,11,-6.916,0,0.0406,0.0823,0.0023,0.0583,0.811,104.63,218827,4,19.11202,12,1,"1980"
"Don't Call My Name","The Prisoners","spotify:track:4gntKaxP9zjlu6BwAmp6zJ",0.229,0.937,2,-9.385,1,0.0579,2.3e-06,0.000334,0.143,0.546,102.839,196920,4,24.11041,12,0,"1980"
"Can't Hold Back (Your Loving)","Kano","spotify:track:0ukyc3KJiRiuyWZh7W4Efl",0.881,0.57,9,-9.373,0,0.172,0.305,0.00916,0.15,0.551,107.387,285696,4,94.08305,11,1,"1980"
"El Ultimo Romantico","José Carreras","spotify:track:5PmAA8qKfJaGVU1ntKsrIJ",0.179,0.16,4,-18.647,1,0.0426,0.961,1.44e-06,0.197,0.158,75.831,257000,4,106.07623,10,0,"1980"
"Remembranza De Pedro Infante","Vargas de Tecalitlan","spotify:track:1c3h0SSkrCdHXVJ2o4PmsS",0.481,0.149,0,-17.132,1,0.0471,0.436,0,0.145,0.509,124.802,498640,3,56.56666,22,0,"1980"
"Brainwash","Daniel Johnston","spotify:track:7nuD06CfKQgzsmkqkuQFdg",0.448,0.6,3,-9.936,1,0.0838,0.98,0.142,0.355,0.82,105.364,160093,3,43.77998,6,0,"1980"
"Don't Run My Life","Spys","spotify:track:7mpEsuWBVBx0ZVnRLXpxvB",0.475,0.815,9,-13.022,1,0.0308,0.0162,0.01,0.234,0.895,138.732,231400,4,45.54043,10,1,"1980"
"Nightrain","Guns N' Roses","spotify:track:7CBFRsUz1pz1cS12soVhih",0.394,0.995,1,-4.946,1,0.105,0.13,0.00459,0.263,0.199,148.196,268213,4,28.42888,12,1,"1980"
"Nepa","Tony Allen","spotify:track:6yvXLmHKTuhdPTpc275CIw",0.709,0.966,11,-8.288,1,0.0643,0.0788,0.17,0.0535,0.787,107.616,463320,4,27.30866,14,0,"1980"
"Spirits In The Material World","The Police","spotify:track:4frelkLhC4ATqJH9VGJztu",0.833,0.663,9,-7.859,0,0.058,0.273,0.016,0.0327,0.859,141.551,179067,4,42.31507,8,1,"1980"
"Freak-A-Zoid","Midnight Star","spotify:track:42UpH9fz5utv8tkvOgh5Qb",0.876,0.8,2,-8.142,1,0.0519,0.0169,0.00538,0.0382,0.759,120.829,485013,4,25.71077,17,1,"1980"
"Down On Love","Foreigner","spotify:track:2Y595I3I2LYhnTTXGrg2MX",0.364,0.61,4,-5.859,1,0.0305,0.224,0,0.305,0.37,186.427,249933,4,37.66894,10,1,"1980"
"The Overweight Lovers In The House","Heavy D & The Boyz","spotify:track:06NdId7hx4fxPd2ScVZ6ON",0.916,0.538,11,-10.918,0,0.405,0.0186,0,0.11,0.698,99.386,217493,4,14.14252,12,0,"1980"
"I'll Be Home For Christmas","Reba McEntire","spotify:track:1NQrfa3MpEpVvP0D25XnSt",0.603,0.331,7,-15.573,1,0.0368,0.278,7.73e-06,0.15,0.426,124.878,196333,4,20.46945,11,0,"1980"
"White Hot","Red Rider","spotify:track:1zDTc9xaDz3HCLEos91YKT",0.566,0.751,9,-10.649,0,0.0587,0.0569,1.17e-05,0.0779,0.573,155.688,308640,3,25.07171,13,1,"1980"
"Northwest Passage","Stan Rogers","spotify:track:1LMJZeNGgZ5aqHR1yqd8Fy",0.598,0.134,2,-10.243,1,0.0952,0.828,0,0.116,0.424,107.985,289733,3,65.37969,12,0,"1980"
"Love Me","The Cramps","spotify:track:3NJB1iRWPlBgHpixVKlvlq",0.453,0.947,11,-8.393,0,0.213,0.476,0.508,0.373,0.0572,100.372,122293,4,81.92582,4,0,"1980"
"Hands To Heaven","Breathe","spotify:track:0LBtQiEVfP4ysLQ43Do8uN",0.543,0.384,8,-15.018,1,0.0307,0.242,1.16e-06,0.266,0.407,128.768,259507,4,20.32673,12,1,"1980"
"Must Find Alone","Éric Serra","spotify:track:7Klc97Cv8RZ95TO3bMB9pr",0.521,0.0268,2,-18.06,0,0.0762,0.976,0.81,0.111,0.246,74.578,71800,4,31.95552,5,0,"1980"
"The Sign Of Fire","The Fixx","spotify:track:0yzAjMhKNNUWTPYn1zKRDl",0.833,0.624,7,-7.886,0,0.0536,0.253,0.001,0.118,0.913,124.215,232014,4,24.08234,10,1,"1980"
"Everytime You Cry","The Outfield","spotify:track:1uqhr88kb1ZhMZgrgi8je5",0.331,0.394,11,-14.002,1,0.0295,0.248,0.000282,0.127,0.181,96.433,269227,4,28.09881,11,1,"1980"
"Move Somethin'","2 LIVE CREW","spotify:track:5MRiXE9QnF164S55OfijVI",0.858,0.725,7,-9.483,1,0.129,0.00377,0.00032,0.923,0.47,125.86,206640,4,31.04452,13,0,"1980"
"Walking On A Thin Line","Huey Lewis & The News","spotify:track:1OU4uVYuoUOHfwriMnS1Km",0.673,0.601,2,-8.606,1,0.0308,0.00086,6.77e-05,0.103,0.679,128.242,310667,4,22.05487,9,1,"1980"
"We All Sleep Alone","Cher","spotify:track:3ZW8YDbgZBkqu8Wt0jzf4H",0.465,0.507,9,-11.979,1,0.032,0.233,0,0.228,0.334,113.91,232093,4,39.7265,10,1,"1980"
"E Luxo So","Stan Getz","spotify:track:7hfiNSsacC1OdXOVjLuWa6",0.612,0.492,2,-15.316,1,0.0553,0.84,0.0588,0.316,0.647,118.996,221667,4,30.437,14,0,"1980"
